price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,Address,age_house,is_basement,is_renovated
359000.0,3.0,1.5,1360,885,3.0,0,0,3,1360,3898,17,0,0
300000.0,5.0,2.5,2760,6000,2.0,0,0,3,2760,4230,19,0,0
380000.0,5.0,3.5,2420,4670,2.0,0,0,3,2420,4292,12,0,1
660000.0,3.0,2.5,2450,4332,2.0,0,0,3,2450,180,15,0,0
355000.0,3.0,2.25,1280,959,3.0,0,0,3,1280,4253,20,0,0
259000.0,3.0,2.5,1550,3569,2.0,0,0,3,1550,1005,14,0,0
353000.0,1.0,1.0,550,1279,2.0,0,0,3,550,1161,17,0,0
430000.0,2.0,2.5,1520,1588,2.0,0,0,3,1240,1967,18,1,0
460000.0,3.0,1.0,1670,4005,1.5,0,0,4,1170,4124,86,1,1
80000.0,1.0,0.75,430,5050,1.0,0,0,2,430,2718,113,0,0
782000.0,4.0,2.5,2380,9614,2.0,0,0,4,2380,1258,34,0,0
218000.0,3.0,1.0,960,9633,1.0,0,0,5,960,3470,43,0,0
325000.0,3.0,1.0,1920,6862,1.0,0,2,3,1120,3344,73,1,1
980000.0,4.0,3.0,3680,5854,1.0,0,3,3,2060,831,58,1,1
902000.0,4.0,2.25,2530,9200,1.0,0,0,5,1570,3364,49,1,0
556000.0,5.0,2.5,3840,16905,2.0,0,0,3,3840,3975,34,0,0
662990.0,3.0,1.75,1240,3600,1.5,0,0,5,1240,2228,99,0,0
225000.0,2.0,1.0,1300,11867,1.5,0,0,4,1300,2779,50,0,0
439950.0,4.0,2.5,2380,12067,2.0,0,0,3,2380,2652,23,0,0
175000.0,2.0,1.0,1300,44431,1.0,0,0,5,1300,2606,67,0,0
306000.0,2.0,1.0,780,13500,1.0,0,0,4,780,1024,79,0,1
235000.0,4.0,2.5,1810,39639,1.0,0,0,3,1230,1356,55,1,1
399500.0,3.0,1.75,2420,12676,2.0,0,0,3,2420,1924,114,0,1
478000.0,3.0,1.0,1280,2580,1.5,0,0,3,1280,3676,115,0,1
515000.0,2.0,1.0,1680,6500,1.0,0,0,4,1140,3656,84,1,1
550000.0,3.0,2.5,2510,5400,2.0,0,0,3,2510,4368,33,0,0
149000.0,3.0,1.0,1700,8645,1.0,0,0,3,1700,586,70,0,1
526000.0,3.0,1.75,1680,3420,1.0,0,0,3,960,4062,33,1,0
527550.0,1.0,0.75,820,59677,1.0,0,0,3,820,4036,26,0,0
1050000.0,3.0,4.0,4380,42769,2.0,0,0,5,4380,1347,42,0,0
625000.0,3.0,2.5,2600,10092,1.0,0,0,3,2600,1945,41,0,0
950000.0,5.0,3.25,3400,7452,2.0,0,0,3,3400,1037,26,0,0
377691.0,5.0,1.75,2120,8399,1.0,0,0,4,1320,1470,83,1,1
648475.0,4.0,2.75,2250,5700,1.0,0,0,3,1200,2115,74,1,1
383000.0,3.0,1.0,1800,5612,1.0,0,0,4,1200,4278,83,1,1
535000.0,3.0,2.5,2210,7620,2.0,0,0,3,2210,137,31,0,0
449950.0,3.0,2.0,1560,4080,2.0,0,0,3,1560,4197,102,0,1
465425.0,4.0,2.75,2430,20720,1.0,0,0,3,2430,972,58,0,1
675000.0,4.0,2.5,2560,36601,2.0,0,0,4,2560,2261,38,0,0
599000.0,3.0,2.75,1960,2500,1.5,0,0,5,1410,3207,99,1,0
416000.0,3.0,1.5,1110,9762,1.0,0,0,4,1110,860,62,0,0
595000.0,2.0,1.5,1030,4500,1.0,0,0,3,830,2383,101,1,1
200000.0,4.0,1.0,1350,11507,1.0,0,0,3,1350,1618,59,0,1
402000.0,3.0,2.0,1540,1827,2.0,0,0,3,1540,2130,20,0,0
433000.0,4.0,1.75,1830,9600,1.0,0,0,4,1010,1155,59,1,0
275000.0,4.0,1.5,1930,15531,2.0,0,0,3,1930,2486,46,0,1
410000.0,3.0,2.0,1650,9641,1.5,0,0,3,1650,592,42,0,1
554820.0,4.0,2.0,3510,12905,1.0,0,2,3,2210,1629,60,1,1
1325000.0,4.0,3.0,3370,7920,1.0,0,3,3,1860,2895,37,1,1
735000.0,3.0,2.5,2390,9157,2.0,0,0,3,2390,910,41,0,0
607000.0,3.0,1.0,1230,8114,1.0,0,0,4,1230,2651,74,0,1
549900.0,4.0,3.0,2830,213879,2.0,0,0,4,2830,2856,38,0,0
258000.0,3.0,1.75,1620,7540,1.0,0,0,3,1310,1845,37,1,1
661254.0,4.0,4.0,2290,6250,1.5,0,0,5,1690,1981,85,1,0
945000.0,4.0,2.0,2840,13367,1.0,0,0,3,1420,4475,73,1,1
799950.0,4.0,3.5,4220,196817,2.0,0,0,3,4220,3442,32,0,0
132500.0,3.0,1.0,1080,10500,1.0,0,0,3,1080,3262,58,0,1
467100.0,3.0,1.75,1620,8645,1.0,0,0,3,1190,3810,52,1,1
1610000.0,4.0,3.5,4390,11600,2.0,0,3,3,3060,2406,35,1,1
641000.0,3.0,1.75,1620,3975,1.0,0,0,5,940,3831,99,1,0
350000.0,3.0,1.0,1010,11244,1.0,0,0,4,1010,1172,78,0,1
335000.0,4.0,2.5,1750,8476,1.0,0,0,4,1240,1026,42,1,0
900000.0,3.0,3.5,4080,217697,1.5,0,3,3,4080,2996,25,0,0
440000.0,4.0,2.5,2560,10400,1.0,0,0,4,1280,4000,60,1,0
464600.0,3.0,1.75,1120,5500,1.5,0,0,4,1120,3814,100,0,1
1200000.0,4.0,3.5,4740,172497,2.0,0,0,3,4740,1646,22,0,0
300000.0,2.0,1.0,1340,7788,1.0,0,2,3,1340,3903,78,0,1
670500.0,4.0,2.0,1590,6750,1.0,0,0,3,1590,2000,74,0,1
552000.0,3.0,1.0,1430,5000,1.0,0,0,4,1080,3675,106,1,1
244000.0,4.0,1.0,1450,8960,1.0,0,0,3,1450,42,82,0,1
788600.0,4.0,2.75,3500,7200,2.0,0,0,3,3500,4318,20,0,0
445000.0,3.0,2.0,1630,8702,1.0,0,0,3,1630,1552,38,0,1
530000.0,4.0,1.75,1814,5000,1.0,0,0,4,944,4016,74,1,1
90000.0,2.0,1.0,580,7500,1.0,0,0,3,580,3816,82,0,1
585000.0,3.0,2.0,1670,4572,1.5,0,0,3,1670,4058,94,0,0
498000.0,2.0,2.0,1140,8282,1.0,0,0,3,1140,1756,101,0,1
379000.0,2.0,1.0,800,6380,1.0,0,2,3,800,1303,85,0,1
462000.0,3.0,1.75,1300,2580,1.0,0,0,5,820,4194,106,1,1
388000.0,4.0,2.5,2440,7155,2.0,0,0,3,2440,1140,32,0,0
255000.0,3.0,2.0,1490,8371,1.5,0,0,3,1490,306,41,0,0
665000.0,3.0,2.75,1800,9550,1.0,0,0,4,1320,447,59,1,0
550000.0,3.0,2.0,1830,9152,1.0,0,0,5,1830,381,66,0,0
606000.0,3.0,1.0,1500,3920,1.0,0,0,3,1000,601,78,1,1
334000.0,4.0,2.5,2210,6080,1.0,0,2,4,1410,522,60,1,0
360000.0,3.0,2.0,1270,1323,3.0,0,0,3,1270,4302,19,0,0
235000.0,2.0,1.0,1140,1730,1.5,0,0,3,1010,2552,18,1,0
580000.0,3.0,2.5,1620,1173,3.0,0,4,3,1470,3564,17,1,0
355000.0,3.0,2.0,1220,1186,3.0,0,0,3,1220,4396,18,0,0
375000.0,2.0,2.5,750,1430,2.0,0,0,3,750,1275,19,0,0
372000.0,4.0,1.75,1960,9300,1.0,0,0,5,1340,1256,46,1,0
479000.0,3.0,1.0,1370,3000,1.5,0,0,3,1370,3702,101,0,1
2000000.0,5.0,4.0,4580,4443,3.0,1,4,3,4580,3209,21,0,1
1680000.0,4.0,4.25,5584,68257,2.0,0,0,3,5584,2497,27,0,1
501000.0,2.0,1.0,1010,4320,1.0,0,0,5,1010,4026,101,0,1
245000.0,3.0,1.75,1260,6908,1.0,0,0,3,1260,1989,31,0,0
496700.0,3.0,2.5,1740,5782,2.0,0,0,4,1740,2887,36,0,0
347000.0,4.0,1.5,2670,10026,2.0,0,0,3,2670,269,29,0,0
199000.0,2.0,1.0,720,7200,1.0,0,0,5,720,2642,82,0,0
440500.0,3.0,2.5,2460,4399,2.0,0,0,3,2460,2840,18,0,0
820000.0,4.0,2.5,3670,7000,2.0,0,0,3,3670,1611,20,0,0
325000.0,4.0,3.5,2630,3435,1.5,0,3,3,1640,1509,41,1,0
195000.0,3.0,1.75,1570,8459,1.0,0,0,3,1570,356,34,0,0
675000.0,3.0,3.0,2980,28000,1.0,0,0,3,1820,991,44,1,1
295000.0,3.0,2.5,1560,4200,2.0,0,0,3,1560,2031,22,0,0
355300.0,3.0,2.5,1620,7410,1.0,0,0,5,1620,1624,70,0,0
276000.0,3.0,1.0,1140,5000,1.0,0,0,3,1140,3558,65,0,1
460000.0,2.0,1.5,2730,19877,1.0,0,0,4,1570,1639,49,1,1
880000.0,3.0,2.0,2130,35169,1.0,0,0,4,2130,1240,36,0,0
370000.0,3.0,2.5,1780,4050,2.0,0,0,3,1780,1359,24,0,0
346000.0,4.0,2.5,2100,3916,2.0,0,0,3,2100,355,16,0,0
172500.0,3.0,1.0,1140,8800,1.0,0,0,3,1140,3405,53,0,1
379950.0,3.0,1.5,1690,9144,1.0,0,0,4,1140,3808,69,1,0
468000.0,2.0,1.0,1160,6000,1.0,0,0,4,860,2672,83,1,1
477000.0,4.0,2.75,1720,6270,2.0,0,0,3,1720,3499,47,0,0
529000.0,3.0,1.0,1210,3328,1.5,0,0,4,1210,3680,101,0,0
312000.0,3.0,1.5,1255,1374,3.0,0,0,3,1255,360,21,0,1
326100.0,2.0,1.0,880,7683,1.0,0,0,3,880,359,83,0,1
360000.0,3.0,1.0,1050,9206,1.5,0,0,3,1050,169,71,0,1
438000.0,3.0,1.75,1650,12940,1.0,0,0,4,1650,1487,64,0,1
360000.0,3.0,1.0,1570,9467,1.0,0,0,3,1570,1564,71,0,1
1050000.0,4.0,2.5,2920,7200,1.0,0,3,3,1470,2852,104,1,1
688000.0,4.0,3.0,3000,4000,1.5,0,3,3,1970,2715,112,1,1
585000.0,3.0,1.75,1850,7735,1.0,0,0,4,1850,3365,42,0,0
265000.0,3.0,2.5,1440,7741,1.0,0,0,4,1000,216,42,1,0
375000.0,3.0,1.75,1440,8775,1.0,0,0,3,1440,748,52,0,1
326500.0,3.0,1.0,1810,12375,2.0,0,0,3,1810,1092,55,0,1
160000.0,2.0,1.0,1180,9350,1.0,0,0,3,1180,583,107,0,0
1570000.0,4.0,3.75,3070,5850,2.0,0,0,5,2400,1039,98,1,0
735000.0,5.0,2.75,3390,5211,2.0,0,0,3,3390,4524,21,0,1
400000.0,2.0,1.0,1470,6120,1.0,0,0,2,1470,3020,85,0,0
800000.0,4.0,2.5,2680,7200,1.0,0,0,3,1380,336,73,1,1
949880.0,4.0,2.25,2290,10687,2.0,0,0,3,2290,114,47,0,0
405000.0,3.0,1.75,1980,8100,1.0,0,0,4,1310,1978,76,1,1
399000.0,4.0,2.5,2870,9292,2.0,0,0,3,2540,1251,46,1,1
730001.0,3.0,2.0,1840,4750,1.0,0,0,5,1010,4071,74,1,0
1795000.0,4.0,3.25,4060,13000,2.0,0,3,3,4060,3858,25,0,0
260000.0,3.0,2.0,1630,8018,1.0,0,0,3,1630,2634,22,0,0
751750.0,2.0,2.0,1880,5400,1.5,0,0,3,1880,3502,123,0,0
325000.0,3.0,1.75,1780,13095,1.0,0,0,4,1780,2293,42,0,0
344950.0,4.0,2.0,2330,6250,1.0,0,0,4,1400,3254,84,1,1
457500.0,3.0,1.75,1840,4030,1.0,0,0,5,1050,1183,100,1,0
389000.0,5.0,2.0,2330,10750,1.0,0,0,4,1190,885,63,1,0
515000.0,4.0,2.5,3200,6473,2.0,0,0,3,3200,3514,20,0,0
732000.0,3.0,2.5,2330,1987,2.0,0,4,3,1410,3707,21,1,1
415000.0,3.0,2.25,1950,8868,1.0,0,0,3,1350,1042,61,1,1
1655000.0,4.0,3.5,3080,4815,2.0,0,3,3,2300,2118,88,1,1
535000.0,2.0,1.0,1040,5527,1.0,0,0,3,1040,3806,74,0,1
540000.0,4.0,4.25,1960,3565,2.0,0,0,3,1960,1782,85,0,1
525000.0,5.0,3.0,2750,3800,1.5,0,0,5,1750,4024,99,1,0
570000.0,3.0,1.75,1930,36210,1.0,0,0,3,1930,1104,48,0,1
569950.0,5.0,4.5,4850,40902,2.0,0,0,3,4850,2670,24,0,0
283200.0,4.0,2.5,1982,6406,2.0,0,0,3,1982,2326,21,0,1
1100000.0,3.0,2.75,2640,4050,1.5,0,0,5,1750,1046,99,1,0
830000.0,4.0,2.5,1850,50662,1.0,0,0,3,1430,3456,47,1,0
495000.0,4.0,2.25,1940,9144,1.0,0,0,4,1430,1421,69,1,0
292050.0,5.0,3.0,2840,7199,1.0,0,0,3,1710,174,22,1,0
415000.0,5.0,1.5,1900,10226,1.0,0,0,3,1130,4268,64,1,1
295832.0,5.0,1.0,1410,6400,1.0,0,0,5,960,1686,70,1,0
450000.0,4.0,2.5,2520,8515,2.0,0,0,3,2520,2470,26,0,0
1381000.0,4.0,3.75,3160,9525,2.5,0,0,3,3160,3366,28,0,0
857000.0,4.0,3.0,3720,29043,2.0,0,0,3,3720,55,34,0,0
499950.0,3.0,3.5,1820,1501,2.0,0,0,3,1430,3942,11,1,0
465000.0,3.0,2.0,1560,8640,1.0,0,0,5,1560,853,58,0,0
329000.0,3.0,1.0,1600,5952,1.0,0,0,4,1150,4158,61,1,0
475000.0,3.0,2.0,1230,11502,1.0,0,0,4,1230,1117,41,0,0
255000.0,3.0,1.0,960,8100,1.0,0,0,3,960,1696,70,0,1
435000.0,3.0,1.0,1270,4000,1.5,0,2,3,1270,3017,97,0,1
685000.0,3.0,2.5,2810,7700,2.0,0,0,3,2810,3733,24,0,0
715000.0,2.0,2.5,2160,5581,1.0,0,0,3,2160,2037,23,0,0
780000.0,3.0,3.0,2520,2152,1.5,0,0,3,1560,1554,100,1,1
345000.0,2.0,1.5,1180,844,2.0,0,0,3,990,2726,20,1,0
355000.0,4.0,2.25,1810,4970,2.0,0,0,3,1810,103,22,0,0
282000.0,3.0,2.5,1680,15711,1.0,0,0,3,1240,1661,31,1,0
244000.0,3.0,1.0,910,5250,1.0,0,0,4,910,561,54,0,0
967500.0,3.0,3.75,3250,5797,2.0,0,2,4,2370,2599,74,1,1
375000.0,3.0,1.5,2000,7294,1.0,0,0,3,1520,3525,60,1,1
1600000.0,3.0,3.25,3790,19000,2.0,0,4,3,3790,1391,40,0,0
527500.0,3.0,1.75,2310,78844,1.0,0,0,3,1760,1614,48,1,1
994000.0,3.0,2.25,2510,6339,1.5,0,2,5,1810,2723,93,1,1
313000.0,3.0,1.75,1320,6205,1.0,0,0,5,1320,1050,77,0,1
587000.0,3.0,2.25,2370,217800,2.0,0,0,3,2370,2644,46,0,1
304000.0,3.0,1.0,900,7500,1.0,0,0,4,900,4063,53,0,0
675000.0,3.0,2.5,2540,7680,2.0,0,1,4,2540,426,85,0,1
305000.0,4.0,1.0,2100,9288,1.0,0,0,4,1050,1205,57,1,0
280000.0,3.0,1.0,1200,6250,1.0,0,0,3,920,119,82,1,1
960000.0,5.0,4.0,3720,15200,2.0,0,0,3,3720,830,20,0,0
500000.0,3.0,2.25,1760,4539,2.0,0,0,3,1760,2982,37,0,1
274950.0,3.0,1.75,1670,7415,1.0,0,0,3,1320,1263,38,1,1
455600.0,3.0,2.5,2420,8252,2.0,0,0,3,2420,3871,27,0,1
970000.0,5.0,3.0,3480,15185,2.0,0,0,4,3480,2914,61,0,0
312900.0,4.0,2.5,1630,4473,2.0,0,0,3,1630,2124,22,0,0
535000.0,4.0,2.5,2340,5600,2.0,0,0,3,2340,67,104,0,1
427000.0,2.0,1.0,920,3780,1.0,0,0,3,920,4140,115,0,1
405000.0,2.0,1.0,910,6490,1.0,0,0,3,910,4185,83,0,1
480000.0,3.0,1.0,1150,4945,1.0,0,2,3,1150,3124,82,0,1
725000.0,3.0,1.5,2500,4774,1.5,0,2,3,1450,3131,85,1,1
293000.0,4.0,2.5,3250,235063,1.0,0,2,3,3250,1305,52,0,1
268000.0,4.0,2.0,1930,6600,1.0,0,0,4,1030,722,58,1,0
475000.0,4.0,3.5,3400,234352,2.0,0,0,3,2500,1562,34,1,0
488000.0,3.0,2.5,1590,2550,3.0,0,0,3,1590,3809,40,0,0
760000.0,4.0,2.5,3330,7399,2.0,0,0,3,3330,796,16,0,0
1710000.0,5.0,4.5,4590,14685,2.0,0,0,3,4590,3763,16,0,0
754950.0,3.0,2.5,2610,7256,2.0,0,0,3,2610,442,11,0,0
263900.0,3.0,2.5,1658,2700,2.0,0,0,3,1658,1824,11,0,0
460000.0,3.0,3.5,1600,1431,2.0,0,0,3,1240,4090,19,1,0
399950.0,3.0,3.0,1296,1051,3.0,0,0,3,1296,500,16,0,0
370000.0,2.0,2.25,1280,835,2.0,0,0,3,1080,3021,16,1,0
1149000.0,4.0,3.0,5940,11533,2.0,0,4,3,4950,3747,21,1,1
450800.0,4.0,3.25,2510,5311,2.0,0,0,3,2510,2930,16,0,0
627000.0,3.0,3.5,2710,3475,2.0,0,0,3,1650,4521,20,1,0
495000.0,3.0,2.5,1750,1548,3.0,0,0,3,1750,3059,12,0,1
310000.0,3.0,1.0,1430,19901,1.5,0,0,4,1430,4203,98,0,0
550000.0,4.0,1.0,1660,34848,1.0,0,0,1,930,3694,92,1,0
215000.0,2.0,1.0,1320,8865,1.0,0,0,4,1320,2161,82,0,0
799000.0,4.0,3.0,2580,209523,2.0,0,0,3,2580,2157,41,0,0
630000.0,4.0,2.5,2740,43101,2.0,0,0,3,2740,1520,32,0,0
267000.0,3.0,2.5,2495,4400,2.0,0,0,3,2495,2881,18,0,0
900000.0,6.0,2.75,2300,24773,1.5,0,0,4,2300,2519,75,0,1
365000.0,3.0,1.5,1300,12240,1.0,0,0,3,1300,3966,62,0,1
544500.0,4.0,2.5,2230,10414,1.0,0,0,5,1450,2580,51,1,0
599000.0,4.0,2.75,2020,2750,1.0,0,0,3,1010,2704,108,1,1
815000.0,4.0,2.25,2000,3800,2.0,0,0,3,2000,4060,24,0,0
254000.0,2.0,1.0,1060,8187,1.0,0,0,4,1060,1241,73,0,0
740000.0,2.0,1.75,2080,4800,1.0,0,0,5,1080,2801,102,1,0
225000.0,3.0,2.0,2030,24829,1.0,0,0,4,1220,2958,46,1,0
925000.0,3.0,2.5,2690,7000,2.0,0,0,5,1840,3853,82,1,0
1285000.0,4.0,2.5,3240,10800,1.0,0,0,3,2260,3645,79,1,0
537000.0,3.0,2.5,1550,12920,2.0,0,0,5,1550,214,26,0,0
335000.0,4.0,2.0,1480,3132,1.0,0,0,5,740,3652,115,1,0
840000.0,4.0,2.75,3040,2800,2.0,0,0,3,2100,2679,119,1,1
224000.0,3.0,1.5,1560,7300,1.0,0,0,4,1040,3177,61,1,0
395000.0,3.0,2.5,2250,3757,2.0,0,0,3,2250,3834,19,0,0
450000.0,3.0,1.0,1100,4600,1.0,0,0,3,1100,3052,108,0,1
681000.0,3.0,1.0,1700,6356,1.5,0,0,3,1700,3073,118,0,1
898000.0,5.0,1.5,2680,28014,1.0,0,0,4,1450,2285,62,1,0
370000.0,3.0,1.0,800,2296,1.0,0,0,4,800,544,117,0,0
429000.0,2.0,1.75,1350,6315,1.0,0,0,3,1350,1960,20,0,0
150000.0,3.0,1.0,820,7680,1.5,0,0,3,820,4223,115,0,1
555000.0,3.0,2.5,3160,4270,2.0,0,0,3,2650,256,19,1,0
326000.0,3.0,2.75,1720,28000,1.0,0,0,4,1720,1475,67,0,1
225000.0,3.0,2.5,1680,6755,2.0,0,0,3,1680,2600,31,0,0
245100.0,3.0,1.75,1300,7958,1.0,0,0,3,1300,223,29,0,0
665000.0,3.0,2.5,2190,10370,2.0,0,0,3,2190,724,38,0,1
535000.0,3.0,2.5,1720,4006,2.0,0,0,3,1720,3189,31,0,0
305000.0,3.0,1.0,1160,11776,1.0,0,0,3,1160,1100,57,0,1
999000.0,7.0,4.0,3150,34830,1.0,0,0,3,3150,3907,68,0,1
215000.0,3.0,1.75,1210,8075,1.0,0,0,4,1210,585,42,0,0
432500.0,3.0,1.75,1980,5100,1.0,0,0,3,1270,4244,60,1,1
655000.0,4.0,2.5,2990,5669,2.0,0,0,3,2990,1906,22,0,0
266200.0,3.0,1.5,1430,9600,1.0,0,0,4,1430,854,59,0,0
244615.0,3.0,2.5,2060,4030,2.0,0,0,3,2060,4374,26,0,0
460000.0,4.0,3.0,2230,52983,2.0,0,0,3,2230,2378,34,0,0
370000.0,4.0,2.5,3090,18645,2.0,0,0,3,3090,2868,30,0,0
465000.0,6.0,3.25,4250,23326,1.0,0,3,3,2150,2510,58,1,1
1175000.0,3.0,2.5,1970,23180,1.0,1,4,3,1100,3661,88,1,1
189000.0,2.0,2.0,1700,3171,1.0,0,0,5,850,3474,98,1,0
820000.0,3.0,2.5,2510,5503,2.0,0,2,3,2510,3837,30,0,0
968000.0,6.0,2.75,3610,17580,1.0,0,4,5,2070,1703,66,1,0
1400000.0,4.0,3.25,2980,7000,2.0,0,3,3,2140,2643,125,1,1
438750.0,3.0,1.75,1610,6480,1.0,0,0,4,1610,1663,78,0,1
1210000.0,4.0,2.75,3650,6982,2.0,0,2,4,2530,3429,74,1,1
600000.0,4.0,2.0,2510,38141,1.0,0,0,3,2510,730,65,0,1
589000.0,3.0,1.0,1110,6000,1.5,0,0,5,1110,2725,93,0,1
590000.0,3.0,2.0,1650,6150,2.0,0,0,4,1650,2935,99,0,1
479900.0,3.0,2.0,1980,12150,1.0,0,0,3,1980,2296,31,0,0
210000.0,2.0,1.5,880,1157,2.0,0,0,3,880,4431,18,0,0
745000.0,3.0,1.75,1490,9800,1.0,0,0,4,1140,163,78,1,1
840500.0,3.0,2.0,2520,5400,1.5,0,0,4,1410,1570,119,1,1
420000.0,3.0,1.75,1820,22320,1.0,0,0,3,1250,3100,48,1,1
565000.0,7.0,4.5,4140,9066,1.0,0,0,3,2070,791,47,1,0
840000.0,4.0,2.5,3420,8405,2.0,0,0,3,3420,1728,25,0,0
681716.0,4.0,2.5,3150,7277,2.0,0,0,3,3150,489,19,0,0
600000.0,3.0,1.75,1580,7416,1.0,0,0,3,1150,546,58,1,1
380000.0,3.0,2.0,1660,8281,1.0,0,0,3,1660,3455,76,0,1
168500.0,3.0,1.0,1100,10125,1.0,0,0,3,1100,1364,56,0,1
355000.0,2.0,1.0,1270,3200,1.0,0,0,4,960,3103,105,1,0
277000.0,4.0,1.0,1450,6250,1.0,0,0,3,990,15,61,1,1
236000.0,4.0,2.25,1830,9485,1.0,0,0,4,1200,3197,36,1,0
270000.0,3.0,1.75,1300,4127,1.0,0,0,4,650,651,107,1,1
700000.0,2.0,1.75,2320,5500,1.5,0,2,3,1720,1549,100,1,1
425000.0,4.0,2.75,1680,9545,1.0,0,0,4,1080,3930,46,1,0
635000.0,3.0,2.5,2300,5500,1.5,0,0,4,2000,2389,104,1,0
510250.0,3.0,1.75,1400,4000,1.0,0,0,3,870,4250,74,1,1
960000.0,4.0,2.25,2410,4560,2.0,0,2,5,1800,3874,96,1,0
254000.0,3.0,2.0,1480,7480,1.0,0,0,4,1480,1814,33,0,0
299000.0,3.0,1.0,1390,9624,1.5,0,0,4,1390,2221,71,0,1
175000.0,2.0,1.0,830,2699,1.0,0,0,3,830,1932,29,0,0
157500.0,2.0,1.0,740,9003,1.0,0,0,3,740,1685,76,0,1
580000.0,5.0,2.0,1940,6000,1.0,0,0,5,970,4122,80,1,0
124740.0,3.0,1.0,1340,15600,1.0,0,0,4,1340,2639,47,0,1
1970000.0,8.0,3.5,4440,6480,2.0,0,3,5,3140,441,66,1,0
285000.0,2.0,1.0,800,6240,1.0,0,0,3,800,705,71,0,1
242000.0,3.0,1.75,1310,9645,1.0,0,0,3,1310,1857,46,0,1
840000.0,4.0,1.75,2330,4000,2.0,0,0,5,1300,3459,101,1,1
474800.0,2.0,3.25,1400,1243,3.0,0,0,3,1400,2946,25,0,0
490000.0,4.0,2.5,2360,4367,2.0,0,0,3,2360,626,22,0,0
465000.0,3.0,2.25,1840,5752,2.0,0,0,3,1840,333,22,0,0
515000.0,4.0,2.5,2680,7178,2.0,0,0,3,2680,2933,21,0,1
430000.0,3.0,3.75,3890,7140,1.0,0,2,3,2390,159,82,1,1
253400.0,3.0,2.0,1400,8640,1.0,0,0,5,1400,99,57,0,0
355000.0,3.0,2.5,2400,9701,1.0,0,0,3,2400,3358,35,0,1
740000.0,4.0,2.25,2920,46355,2.0,0,0,4,2920,2474,27,0,0
186950.0,2.0,2.0,1390,1302,2.0,0,0,3,1390,2646,39,0,0
306000.0,3.0,2.5,1680,11193,2.0,0,0,3,1680,1149,41,0,0
510000.0,4.0,1.5,2040,8800,1.0,0,0,4,1020,1019,64,1,1
345000.0,2.0,1.0,1080,4000,1.0,0,0,3,1080,4219,85,0,1
875000.0,3.0,2.75,2280,4280,1.0,0,0,5,1280,1464,108,1,0
700000.0,4.0,3.5,4490,5099,2.0,0,0,3,3390,3850,19,1,0
1400000.0,4.0,3.25,4700,9160,1.0,0,4,3,2520,3636,20,1,0
499950.0,4.0,2.5,2798,4473,2.0,0,0,3,2798,1595,13,0,1
739000.0,3.0,2.5,2810,5400,2.0,0,0,3,2810,380,20,0,0
363000.0,4.0,2.5,3753,7204,2.0,0,0,3,3336,2807,17,1,0
782000.0,4.0,3.5,3910,8095,2.0,0,0,3,3130,3403,18,1,0
325000.0,2.0,2.5,1050,1609,2.0,0,0,3,1050,1004,20,0,0
485000.0,4.0,1.0,1600,4300,1.5,0,0,4,1600,457,109,0,0
452000.0,4.0,2.25,2590,10002,1.0,0,0,4,1340,1601,57,1,0
264950.0,4.0,2.25,1720,9753,1.0,0,0,4,1120,2857,47,1,1
472000.0,6.0,2.5,4410,14034,1.0,0,2,4,2350,4139,60,1,0
267500.0,3.0,1.75,1590,11914,1.0,0,2,3,1090,1405,68,1,1
565000.0,4.0,2.5,2440,22594,2.0,0,0,3,2440,2202,29,0,0
535000.0,3.0,2.5,1360,1016,3.0,0,0,3,1310,3448,22,1,0
389000.0,2.0,1.0,910,7000,1.0,0,0,3,910,1717,73,0,1
400000.0,4.0,1.5,1390,7200,1.0,0,0,3,1140,1823,60,1,1
264000.0,3.0,1.5,1470,14821,1.0,0,0,4,1470,904,67,0,1
690000.0,4.0,2.5,2920,9904,2.0,0,0,4,2920,2254,35,0,0
412000.0,3.0,1.75,1950,52256,1.0,0,0,4,1950,2703,40,0,0
695000.0,3.0,2.5,2390,4555,2.0,0,0,3,2390,261,19,0,0
246500.0,3.0,1.5,1270,11600,1.0,0,0,4,1270,187,61,0,0
230000.0,2.0,1.0,950,7560,1.0,0,0,3,950,1282,67,0,1
302000.0,2.0,1.0,900,423838,1.0,0,2,5,900,1535,100,0,0
820000.0,4.0,2.25,2280,6660,1.5,0,2,3,1960,4151,85,1,1
145000.0,3.0,1.0,1010,5490,1.0,0,0,3,1010,813,71,0,1
436500.0,2.0,1.0,1260,5000,1.0,0,0,3,1040,2587,74,1,1
2453500.0,4.0,3.5,4730,13586,1.5,0,0,5,4270,809,90,1,0
672000.0,3.0,2.5,2620,21587,2.0,0,0,3,2620,2738,33,0,0
680000.0,3.0,2.25,2330,4000,1.5,0,2,5,1520,3685,98,1,0
750500.0,5.0,3.0,2170,2440,1.5,0,0,4,1450,27,114,1,1
550000.0,5.0,2.0,2450,9488,1.0,0,0,4,1240,135,125,1,1
266500.0,4.0,1.75,1880,7632,1.0,0,0,4,1180,2755,47,1,1
619000.0,4.0,2.0,2300,3400,1.5,0,0,5,1550,2617,110,1,0
405000.0,3.0,2.0,1240,14404,1.0,0,0,3,1240,3683,37,0,1
300000.0,2.0,1.0,820,3844,1.0,0,0,4,820,3934,109,0,0
